NodeID,InterfaceID,DateTime,In_Averagebps,In_Minbps,In_Maxbps,In_TotalBytes,In_TotalPkts,In_AvgUniCastPkts,In_MinUniCastPkts,In_MaxUniCastPkts,In_AvgMultiCastPkts,In_MinMultiCastPkts,In_MaxMultiCastPkts,Out_Averagebps,Out_Minbps,Out_Maxbps,Out_TotalBytes,Out_TotalPkts,Out_AvgUniCastPkts,Out_MaxUniCastPkts,Out_MinUniCastPkts,Out_AvgMultiCastPkts,Out_MinMultiCastPkts,Out_MaxMultiCastPkts,Label
3071,10912,11/14/2018 0:03,33568.895,33568.895,33568.895,2275179,6602,12.176065,12.176065,12.176065,0,0,0,33775.219,33775.219,33775.219,2289163,8177,15.080837,15.080837,15.080837,0,0,0,0
3071,10912,11/14/2018 0:12,23912.543,23912.543,23912.543,1614121,4978,9.218379,9.218379,9.218379,0,0,0,25298.492,25298.492,25298.492,1707674,6625,12.268333,12.268333,12.268333,0,0,0,0
3071,10912,11/14/2018 0:21,24765.508,24765.508,24765.508,1671697,5049,9.3498592,9.3498592,9.3498592,0,0,0,26966.318,26966.318,26966.318,1820254,6656,12.32574,12.32574,12.32574,0,0,0,0
3071,10912,11/14/2018 0:30,36084.949,36084.949,36084.949,2435771,5414,10.025774,10.025774,10.025774,0,0,0,26080.227,26080.227,26080.227,1760442,6726,12.455367,12.455367,12.455367,0,0,0,0
3071,10912,11/14/2018 0:39,23879.447,23879.447,23879.447,1611887,4751,8.7980156,8.7980156,8.7980156,0,0,0,24752.441,24752.441,24752.441,1670815,6205,11.490567,11.490567,11.490567,0,0,0,0
3071,10912,11/14/2018 0:48,33620.559,33620.559,33620.559,2269422,6421,11.890561,11.890561,11.890561,0,0,0,30952.199,30952.199,30952.199,2089305,7966,14.751629,14.751629,14.751629,0,0,0,0
3071,10912,11/14/2018 0:57,18576.387,18576.387,18576.387,1253925,4504,8.3406143,8.3406143,8.3406143,0,0,0,24748.871,24748.871,24748.871,1670574,6021,11.149832,11.149832,11.149832,0,0,0,0
3071,10912,11/14/2018 1:06,27578.592,27578.592,27578.592,1861583,5264,9.7480011,9.7480011,9.7480011,0,0,0,28490.564,28490.564,28490.564,1923142,6748,12.496108,12.496108,12.496108,0,0,0,0
3071,10912,11/14/2018 1:15,22196.73,22196.73,22196.73,1498302,4779,8.8498659,8.8498659,8.8498659,0,0,0,26273.988,26273.988,26273.988,1773521,6319,11.701675,11.701675,11.701675,0,0,0,0
3071,10912,11/14/2018 1:24,28364.52,28364.52,28364.52,1914634,5901,10.927613,10.927613,10.927613,0,0,0,28230.092,28230.092,28230.092,1905560,7338,13.588684,13.588684,13.588684,0,0,0,0
3071,10912,11/14/2018 1:33,48839.336,48839.336,48839.336,3296705,6424,11.896116,11.896116,11.896116,0,0,0,29479.229,29479.229,29479.229,1989878,7654,14.173861,14.173861,14.173861,0,0,0,0
3071,10912,11/14/2018 1:42,22021.342,22021.342,22021.342,1486463,4828,8.9406061,8.9406061,8.9406061,0,0,0,25387.691,25387.691,25387.691,1713695,6374,11.803526,11.803526,11.803526,0,0,0,0
3071,10912,11/14/2018 1:51,18804.945,18804.945,18804.945,1269353,4351,8.0572853,8.0572853,8.0572853,0,0,0,23240.064,23240.064,23240.064,1568728,5763,10.672061,10.672061,10.672061,0,0,0,0
3071,10912,11/14/2018 2:00,26306.182,26306.182,26306.182,1775694,5369,9.9424429,9.9424429,9.9424429,0,0,0,27698.234,27698.234,27698.234,1869659,6940,12.851658,12.851658,12.851658,0,0,0,0
3071,10912,11/14/2018 2:09,34946.789,34946.789,34946.789,2358944,6357,11.772044,11.772044,11.772044,0,0,0,31532.516,31532.516,31532.516,2128477,7966,14.751629,14.751629,14.751629,0,0,0,0
3071,10912,11/14/2018 2:18,26029.385,26029.385,26029.385,1757010,5913,10.949835,10.949835,10.949835,0,0,0,28149.176,28149.176,28149.176,1900098,6665,12.342406,12.342406,12.342406,0,0,0,0
3071,10912,11/14/2018 2:27,45675.738,45675.738,45675.738,3083159,6707,12.420183,12.420183,12.420183,0,0,0,29129.471,29129.471,29129.471,1966269,8005,14.823851,14.823851,14.823851,0,0,0,0
